Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMATCH_03077	AMP	0.99
RDKIT_SHAPRULEMATCH_03078	AMP	0.99
RDKIT_SHAPRULEMATCH_03079	AMP	0.98
RDKIT_SHAPRULEMATCH_03080	AMP	0.98
RDKIT_SHAPRULEMATCH_03081	AMP	0.99
RDKIT_SHAPRULEMATCH_03082	AMP	1.00
RDKIT_SHAPRULEMATCH_03083	AMP	0.98
RDKIT_SHAPRULEMATCH_03084	AMP	1.00
RDKIT_SHAPRULEMATCH_03085	AMP	0.99
RDKIT_SHAPRULEMATCH_03086	AMP	0.99
RDKIT_SHAPRULEMATCH_03087	AMP	0.99
RDKIT_SHAPRULEMATCH_03088	AMP	0.99
RDKIT_SHAPRULEMATCH_03089	AMP	0.99
RDKIT_SHAPRULEMATCH_03090	AMP	0.95
RDKIT_SHAPRULEMATCH_03091	AMP	0.98
RDKIT_SHAPRULEMATCH_03092	AMP	1.00
RDKIT_SHAPRULEMATCH_03093	AMP	0.99
RDKIT_SHAPRULEMATCH_03094	AMP	0.99
RDKIT_SHAPRULEMATCH_03095	AMP	0.94
RDKIT_SHAPRULEMATCH_03096	AMP	0.97
RDKIT_SHAPRULEMATCH_03097	AMP	0.98
RDKIT_SHAPRULEMATCH_03098	AMP	0.99
RDKIT_SHAPRULEMATCH_03099	AMP	0.98
RDKIT_SHAPRULEMATCH_03100	AMP	0.99
RDKIT_SHAPRULEMATCH_03101	AMP	0.96
RDKIT_SHAPRULEMATCH_03102	AMP	1.00
RDKIT_SHAPRULEMATCH_03103	AMP	0.98
RDKIT_SHAPRULEMATCH_03104	AMP	0.99
RDKIT_SHAPRULEMATCH_03105	AMP	0.99
RDKIT_SHAPRULEMATCH_03106	AMP	0.96
RDKIT_SHAPRULEMATCH_03107	AMP	0.98
RDKIT_SHAPRULEMATCH_03108	AMP	0.99
RDKIT_SHAPRULEMATCH_03109	AMP	0.98
RDKIT_SHAPRULEMATCH_03110	AMP	0.98
RDKIT_SHAPRULEMATCH_03111	AMP	0.99
RDKIT_SHAPRULEMATCH_03112	AMP	0.99
RDKIT_SHAPRULEMATCH_03113	AMP	0.99
RDKIT_SHAPRULEMATCH_03114	AMP	1.00
RDKIT_SHAPRULEMATCH_03115	AMP	0.97
RDKIT_SHAPRULEMATCH_03116	AMP	0.97
RDKIT_SHAPRULEMATCH_03117	AMP	0.98
RDKIT_SHAPRULEMATCH_03118	AMP	1.00
RDKIT_SHAPRULEMATCH_03119	AMP	1.00
RDKIT_SHAPRULEMATCH_03120	AMP	0.99
RDKIT_SHAPRULEMATCH_03121	AMP	1.00
RDKIT_SHAPRULEMATCH_03122	AMP	0.99
RDKIT_SHAPRULEMATCH_03123	AMP	0.98
RDKIT_SHAPRULEMATCH_03124	AMP	1.00
RDKIT_SHAPRULEMATCH_03125	AMP	0.99
RDKIT_SHAPRULEMATCH_03126	AMP	0.98
RDKIT_SHAPRULEMATCH_03127	AMP	0.99
RDKIT_SHAPRULEMATCH_03128	AMP	0.99
RDKIT_SHAPRULEMATCH_03129	AMP	0.99
RDKIT_SHAPRULEMATCH_03130	AMP	0.91
RDKIT_SHAPRULEMATCH_03131	AMP	0.99
RDKIT_SHAPRULEMATCH_03132	AMP	0.98
RDKIT_SHAPRULEMATCH_03133	AMP	0.99
RDKIT_SHAPRULEMATCH_03134	AMP	0.99
RDKIT_SHAPRULEMATCH_03135	AMP	0.97
RDKIT_SHAPRULEMATCH_03136	AMP	0.98
RDKIT_SHAPRULEMATCH_03137	AMP	0.98
RDKIT_SHAPRULEMATCH_03138	AMP	0.99
RDKIT_SHAPRULEMATCH_03139	AMP	1.00
RDKIT_SHAPRULEMATCH_03140	AMP	0.99
RDKIT_SHAPRULEMATCH_03141	AMP	0.99
RDKIT_SHAPRULEMATCH_03142	AMP	0.97
RDKIT_SHAPRULEMATCH_03143	AMP	1.00
RDKIT_SHAPRULEMATCH_03144	AMP	0.99
RDKIT_SHAPRULEMATCH_03145	AMP	1.00
RDKIT_SHAPRULEMATCH_03146	AMP	0.98
RDKIT_SHAPRULEMATCH_03147	AMP	1.00
RDKIT_SHAPRULEMATCH_03148	AMP	0.99
RDKIT_SHAPRULEMATCH_03149	AMP	0.99
RDKIT_SHAPRULEMATCH_03150	AMP	1.00
RDKIT_SHAPRULEMATCH_03151	AMP	0.99
RDKIT_SHAPRULEMATCH_03152	AMP	0.98
RDKIT_SHAPRULEMATCH_03153	AMP	0.99
RDKIT_SHAPRULEMATCH_03154	AMP	0.99
RDKIT_SHAPRULEMATCH_03155	AMP	0.98
RDKIT_SHAPRULEMATCH_03156	AMP	0.96
RDKIT_SHAPRULEMATCH_03157	AMP	0.98
RDKIT_SHAPRULEMATCH_03158	AMP	0.99
RDKIT_SHAPRULEMATCH_03159	AMP	0.99
RDKIT_SHAPRULEMATCH_03160	AMP	0.98
RDKIT_SHAPRULEMATCH_03161	AMP	0.99
RDKIT_SHAPRULEMATCH_03162	AMP	0.98
RDKIT_SHAPRULEMATCH_03163	AMP	1.00
RDKIT_SHAPRULEMATCH_03164	AMP	0.99
RDKIT_SHAPRULEMATCH_03165	AMP	0.99
RDKIT_SHAPRULEMATCH_03166	AMP	0.99
RDKIT_SHAPRULEMATCH_03167	AMP	1.00
RDKIT_SHAPRULEMATCH_03168	AMP	0.99
RDKIT_SHAPRULEMATCH_03169	AMP	0.97
RDKIT_SHAPRULEMATCH_03170	AMP	0.96
RDKIT_SHAPRULEMATCH_03171	AMP	0.99
RDKIT_SHAPRULEMATCH_03172	AMP	0.99
RDKIT_SHAPRULEMATCH_03173	AMP	0.99
RDKIT_SHAPRULEMATCH_03174	AMP	1.00
RDKIT_SHAPRULEMATCH_03175	AMP	1.00
RDKIT_SHAPRULEMATCH_03176	AMP	0.98
RDKIT_SHAPRULEMATCH_03177	AMP	0.98
RDKIT_SHAPRULEMATCH_03178	AMP	0.98
RDKIT_SHAPRULEMATCH_03179	AMP	0.99
RDKIT_SHAPRULEMATCH_03180	AMP	0.99
RDKIT_SHAPRULEMATCH_03181	AMP	0.99
RDKIT_SHAPRULEMATCH_03182	AMP	0.95
RDKIT_SHAPRULEMATCH_03183	AMP	0.99
RDKIT_SHAPRULEMATCH_03184	AMP	0.96
RDKIT_SHAPRULEMATCH_03185	AMP	0.99
RDKIT_SHAPRULEMATCH_03186	AMP	0.98
RDKIT_SHAPRULEMATCH_03187	AMP	0.98
RDKIT_SHAPRULEMATCH_03188	AMP	1.00
RDKIT_SHAPRULEMATCH_03189	AMP	0.92
RDKIT_SHAPRULEMATCH_03190	AMP	0.98
RDKIT_SHAPRULEMATCH_03191	AMP	1.00
RDKIT_SHAPRULEMATCH_03192	AMP	0.97
RDKIT_SHAPRULEMATCH_03193	AMP	0.99
RDKIT_SHAPRULEMATCH_03194	AMP	1.00
RDKIT_SHAPRULEMATCH_03195	AMP	1.00
RDKIT_SHAPRULEMATCH_03196	AMP	0.95
RDKIT_SHAPRULEMATCH_03197	AMP	0.99
RDKIT_SHAPRULEMATCH_03198	AMP	0.94
RDKIT_SHAPRULEMATCH_03199	AMP	0.98
RDKIT_SHAPRULEMATCH_03200	AMP	0.99
RDKIT_SHAPRULEMATCH_03201	AMP	0.97
RDKIT_SHAPRULEMATCH_03202	AMP	0.99
RDKIT_SHAPRULEMATCH_03203	AMP	1.00
RDKIT_SHAPRULEMATCH_03204	AMP	0.99
RDKIT_SHAPRULEMATCH_03205	AMP	0.99
RDKIT_SHAPRULEMATCH_03206	AMP	0.99
RDKIT_SHAPRULEMATCH_03207	AMP	1.00
RDKIT_SHAPRULEMATCH_03208	AMP	0.99
RDKIT_SHAPRULEMATCH_03209	AMP	0.99
RDKIT_SHAPRULEMATCH_03210	AMP	0.99
RDKIT_SHAPRULEMATCH_03211	AMP	0.99
RDKIT_SHAPRULEMATCH_03212	AMP	0.98
RDKIT_SHAPRULEMATCH_03213	AMP	0.97
RDKIT_SHAPRULEMATCH_03214	AMP	0.97
RDKIT_SHAPRULEMATCH_03215	AMP	0.89
RDKIT_SHAPRULEMATCH_03216	AMP	0.99
RDKIT_SHAPRULEMATCH_03217	AMP	0.99
RDKIT_SHAPRULEMATCH_03218	AMP	0.99
RDKIT_SHAPRULEMATCH_03219	AMP	0.98
RDKIT_SHAPRULEMATCH_03220	AMP	0.97
RDKIT_SHAPRULEMATCH_03221	AMP	0.98
RDKIT_SHAPRULEMATCH_03222	AMP	0.99
RDKIT_SHAPRULEMATCH_03223	AMP	0.98
RDKIT_SHAPRULEMATCH_03224	AMP	0.99
RDKIT_SHAPRULEMATCH_03225	AMP	1.00
RDKIT_SHAPRULEMATCH_03226	AMP	0.95
RDKIT_SHAPRULEMATCH_03227	AMP	0.95
RDKIT_SHAPRULEMATCH_03228	AMP	0.99
RDKIT_SHAPRULEMATCH_03229	AMP	0.99
RDKIT_SHAPRULEMATCH_03230	AMP	0.99
RDKIT_SHAPRULEMATCH_03231	AMP	0.99
RDKIT_SHAPRULEMATCH_03232	AMP	0.99
RDKIT_SHAPRULEMATCH_03233	AMP	0.99
RDKIT_SHAPRULEMATCH_03234	AMP	0.98
RDKIT_SHAPRULEMATCH_03235	AMP	0.99
RDKIT_SHAPRULEMATCH_03236	AMP	0.97
RDKIT_SHAPRULEMATCH_03237	AMP	0.99
RDKIT_SHAPRULEMATCH_03238	AMP	0.99
RDKIT_SHAPRULEMATCH_03239	AMP	0.99
RDKIT_SHAPRULEMATCH_03240	AMP	0.93
RDKIT_SHAPRULEMATCH_03241	AMP	1.00
RDKIT_SHAPRULEMATCH_03242	AMP	1.00
RDKIT_SHAPRULEMATCH_03243	AMP	0.99
RDKIT_SHAPRULEMATCH_03244	AMP	0.98
RDKIT_SHAPRULEMATCH_03245	AMP	0.98
RDKIT_SHAPRULEMATCH_03246	AMP	0.99
RDKIT_SHAPRULEMATCH_03247	AMP	0.99
RDKIT_SHAPRULEMATCH_03248	AMP	0.97
RDKIT_SHAPRULEMATCH_03249	AMP	0.98
RDKIT_SHAPRULEMATCH_03250	AMP	0.97
RDKIT_SHAPRULEMATCH_03251	AMP	0.99
RDKIT_SHAPRULEMATCH_03252	AMP	0.99
RDKIT_SHAPRULEMATCH_03253	AMP	0.99
RDKIT_SHAPRULEMATCH_03254	AMP	0.96
RDKIT_SHAPRULEMATCH_03255	AMP	0.96
RDKIT_SHAPRULEMATCH_03256	AMP	0.98
RDKIT_SHAPRULEMATCH_03257	AMP	0.98
RDKIT_SHAPRULEMATCH_03258	AMP	0.99
RDKIT_SHAPRULEMATCH_03259	AMP	0.99
RDKIT_SHAPRULEMATCH_03260	AMP	0.84
RDKIT_SHAPRULEMATCH_03261	AMP	0.92
RDKIT_SHAPRULEMATCH_03262	AMP	0.96
RDKIT_SHAPRULEMATCH_03263	AMP	0.87
RDKIT_SHAPRULEMATCH_03264	AMP	0.98
RDKIT_SHAPRULEMATCH_03265	AMP	0.97
RDKIT_SHAPRULEMATCH_03266	AMP	0.99
RDKIT_SHAPRULEMATCH_03267	AMP	0.99
RDKIT_SHAPRULEMATCH_03268	AMP	0.99
RDKIT_SHAPRULEMATCH_03269	AMP	0.96
RDKIT_SHAPRULEMATCH_03270	AMP	0.99
RDKIT_SHAPRULEMATCH_03271	AMP	0.97
RDKIT_SHAPRULEMATCH_03272	AMP	0.98
RDKIT_SHAPRULEMATCH_03273	AMP	0.99
RDKIT_SHAPRULEMATCH_03274	AMP	0.97
RDKIT_SHAPRULEMATCH_03275	AMP	0.98
RDKIT_SHAPRULEMATCH_03276	AMP	0.98
RDKIT_SHAPRULEMATCH_03277	AMP	0.98
RDKIT_SHAPRULEMATCH_03278	AMP	0.97
RDKIT_SHAPRULEMATCH_03279	AMP	0.99
RDKIT_SHAPRULEMATCH_03280	AMP	0.98
RDKIT_SHAPRULEMATCH_03281	AMP	0.99
RDKIT_SHAPRULEMATCH_03282	AMP	0.98
RDKIT_SHAPRULEMATCH_03283	AMP	0.99
RDKIT_SHAPRULEMATCH_03284	AMP	0.95
RDKIT_SHAPRULEMATCH_03285	AMP	0.99
RDKIT_SHAPRULEMATCH_03286	AMP	0.99
RDKIT_SHAPRULEMATCH_03287	AMP	0.99
RDKIT_SHAPRULEMATCH_03288	AMP	0.97
RDKIT_SHAPRULEMATCH_03289	AMP	0.99
RDKIT_SHAPRULEMATCH_03290	AMP	1.00
RDKIT_SHAPRULEMATCH_03291	AMP	0.97
RDKIT_SHAPRULEMATCH_03292	AMP	0.99
RDKIT_SHAPRULEMATCH_03293	AMP	0.97
RDKIT_SHAPRULEMATCH_03294	AMP	1.00
RDKIT_SHAPRULEMATCH_03295	AMP	0.98
RDKIT_SHAPRULEMATCH_03296	AMP	0.97
RDKIT_SHAPRULEMATCH_03297	AMP	0.96
RDKIT_SHAPRULEMATCH_03298	AMP	0.99
RDKIT_SHAPRULEMATCH_03299	AMP	0.99
RDKIT_SHAPRULEMATCH_03300	AMP	0.98
RDKIT_SHAPRULEMATCH_03301	AMP	0.99
RDKIT_SHAPRULEMATCH_03302	AMP	0.98
RDKIT_SHAPRULEMATCH_03303	AMP	1.00
RDKIT_SHAPRULEMATCH_03304	AMP	0.99
RDKIT_SHAPRULEMATCH_03305	AMP	1.00
RDKIT_SHAPRULEMATCH_03306	AMP	0.97
RDKIT_SHAPRULEMATCH_03307	AMP	0.99
RDKIT_SHAPRULEMATCH_03308	AMP	1.00
RDKIT_SHAPRULEMATCH_03309	AMP	0.99
RDKIT_SHAPRULEMATCH_03310	AMP	0.98
RDKIT_SHAPRULEMATCH_03311	AMP	0.96
RDKIT_SHAPRULEMATCH_03312	AMP	1.00
RDKIT_SHAPRULEMATCH_03313	AMP	0.99
RDKIT_SHAPRULEMATCH_03314	AMP	0.98
RDKIT_SHAPRULEMATCH_03315	AMP	0.97
RDKIT_SHAPRULEMATCH_03316	AMP	0.99
RDKIT_SHAPRULEMATCH_03317	AMP	0.99
RDKIT_SHAPRULEMATCH_03318	AMP	0.99
RDKIT_SHAPRULEMATCH_03319	AMP	0.99
RDKIT_SHAPRULEMATCH_03320	AMP	0.99
RDKIT_SHAPRULEMATCH_03321	AMP	1.00
RDKIT_SHAPRULEMATCH_03322	AMP	0.99
RDKIT_SHAPRULEMATCH_03323	AMP	0.98
RDKIT_SHAPRULEMATCH_03324	AMP	0.98
RDKIT_SHAPRULEMATCH_03325	AMP	0.99
RDKIT_SHAPRULEMATCH_03326	AMP	0.98
RDKIT_SHAPRULEMATCH_03327	AMP	1.00
RDKIT_SHAPRULEMATCH_03328	AMP	0.99
RDKIT_SHAPRULEMATCH_03329	AMP	0.94
RDKIT_SHAPRULEMATCH_03330	AMP	0.97
RDKIT_SHAPRULEMATCH_03331	AMP	0.96
RDKIT_SHAPRULEMATCH_03332	AMP	0.98
RDKIT_SHAPRULEMATCH_03333	AMP	0.99
RDKIT_SHAPRULEMATCH_03334	AMP	0.98
RDKIT_SHAPRULEMATCH_03335	AMP	0.98
RDKIT_SHAPRULEMATCH_03336	AMP	1.00
RDKIT_SHAPRULEMATCH_03337	AMP	0.98
RDKIT_SHAPRULEMATCH_03338	AMP	0.97
RDKIT_SHAPRULEMATCH_03339	AMP	0.96
RDKIT_SHAPRULEMATCH_03340	AMP	0.95
RDKIT_SHAPRULEMATCH_03341	AMP	0.99
RDKIT_SHAPRULEMATCH_03342	AMP	0.97
RDKIT_SHAPRULEMATCH_03343	AMP	0.99
RDKIT_SHAPRULEMATCH_03344	AMP	0.98
RDKIT_SHAPRULEMATCH_03345	AMP	0.96
RDKIT_SHAPRULEMATCH_03346	AMP	0.86
RDKIT_SHAPRULEMATCH_03347	AMP	0.97
RDKIT_SHAPRULEMATCH_03348	AMP	0.98
RDKIT_SHAPRULEMATCH_03349	AMP	0.99
RDKIT_SHAPRULEMATCH_03350	AMP	0.99
RDKIT_SHAPRULEMATCH_03351	AMP	0.99
RDKIT_SHAPRULEMATCH_03352	AMP	1.00
RDKIT_SHAPRULEMATCH_03353	AMP	0.95
RDKIT_SHAPRULEMATCH_03354	AMP	0.99
RDKIT_SHAPRULEMATCH_03355	AMP	0.97
RDKIT_SHAPRULEMATCH_03356	AMP	0.98
RDKIT_SHAPRULEMATCH_03357	AMP	1.00
RDKIT_SHAPRULEMATCH_03358	AMP	1.00
RDKIT_SHAPRULEMATCH_03359	AMP	0.99
RDKIT_SHAPRULEMATCH_03360	AMP	0.99
RDKIT_SHAPRULEMATCH_03361	AMP	0.98
RDKIT_SHAPRULEMATCH_03362	AMP	0.98
RDKIT_SHAPRULEMATCH_03363	AMP	0.98
RDKIT_SHAPRULEMATCH_03364	AMP	0.98
RDKIT_SHAPRULEMATCH_03365	AMP	1.00
RDKIT_SHAPRULEMATCH_03366	AMP	0.99
RDKIT_SHAPRULEMATCH_03367	AMP	0.97
RDKIT_SHAPRULEMATCH_03368	AMP	0.99
RDKIT_SHAPRULEMATCH_03369	AMP	0.96
RDKIT_SHAPRULEMATCH_03370	AMP	0.99
RDKIT_SHAPRULEMATCH_03371	AMP	0.97
RDKIT_SHAPRULEMATCH_03372	AMP	0.97
RDKIT_SHAPRULEMATCH_03373	AMP	0.99
RDKIT_SHAPRULEMATCH_03374	AMP	0.98
RDKIT_SHAPRULEMATCH_03375	AMP	0.98
RDKIT_SHAPRULEMATCH_03376	AMP	0.99
RDKIT_SHAPRULEMATCH_03377	AMP	0.99
RDKIT_SHAPRULEMATCH_03378	AMP	0.99
RDKIT_SHAPRULEMATCH_03379	AMP	0.97
RDKIT_SHAPRULEMATCH_03380	AMP	0.98
RDKIT_SHAPRULEMATCH_03381	AMP	0.98
RDKIT_SHAPRULEMATCH_03382	AMP	0.96
RDKIT_SHAPRULEMATCH_03383	AMP	0.98
RDKIT_SHAPRULEMATCH_03384	AMP	0.99
RDKIT_SHAPRULEMATCH_03385	AMP	0.99
RDKIT_SHAPRULEMATCH_03386	AMP	0.97
RDKIT_SHAPRULEMATCH_03387	AMP	1.00
RDKIT_SHAPRULEMATCH_03388	AMP	0.99
RDKIT_SHAPRULEMATCH_03389	AMP	0.99
RDKIT_SHAPRULEMATCH_03390	AMP	0.99
RDKIT_SHAPRULEMATCH_03391	AMP	0.98
RDKIT_SHAPRULEMATCH_03392	AMP	0.99
RDKIT_SHAPRULEMATCH_03393	AMP	0.97
RDKIT_SHAPRULEMATCH_03394	AMP	1.00
RDKIT_SHAPRULEMATCH_03395	AMP	0.99
RDKIT_SHAPRULEMATCH_03396	AMP	0.99
RDKIT_SHAPRULEMATCH_03397	AMP	0.99
RDKIT_SHAPRULEMATCH_03398	AMP	1.00
RDKIT_SHAPRULEMATCH_03399	AMP	0.98
RDKIT_SHAPRULEMATCH_03400	AMP	1.00
RDKIT_SHAPRULEMATCH_03401	AMP	1.00
RDKIT_SHAPRULEMATCH_03402	AMP	0.98
RDKIT_SHAPRULEMATCH_03403	AMP	0.99
RDKIT_SHAPRULEMATCH_03404	AMP	1.00
RDKIT_SHAPRULEMATCH_03405	AMP	0.99
RDKIT_SHAPRULEMATCH_03406	AMP	0.99
RDKIT_SHAPRULEMATCH_03407	AMP	0.98
RDKIT_SHAPRULEMATCH_03408	AMP	1.00
RDKIT_SHAPRULEMATCH_03409	AMP	1.00
RDKIT_SHAPRULEMATCH_03410	AMP	0.99
RDKIT_SHAPRULEMATCH_03411	AMP	0.97
RDKIT_SHAPRULEMATCH_03412	AMP	0.99
RDKIT_SHAPRULEMATCH_03413	AMP	0.98
RDKIT_SHAPRULEMATCH_03414	AMP	0.99
RDKIT_SHAPRULEMATCH_03415	AMP	0.99
RDKIT_SHAPRULEMATCH_03416	AMP	0.99
RDKIT_SHAPRULEMATCH_03417	AMP	1.00
RDKIT_SHAPRULEMATCH_03418	AMP	1.00
RDKIT_SHAPRULEMATCH_03419	AMP	0.99
RDKIT_SHAPRULEMATCH_03420	AMP	1.00
RDKIT_SHAPRULEMATCH_03421	AMP	0.99
RDKIT_SHAPRULEMATCH_03422	AMP	0.98
RDKIT_SHAPRULEMATCH_03423	AMP	0.99
RDKIT_SHAPRULEMATCH_03424	AMP	0.97
RDKIT_SHAPRULEMATCH_03425	AMP	0.94
RDKIT_SHAPRULEMATCH_03426	AMP	1.00
RDKIT_SHAPRULEMATCH_03427	AMP	1.00
RDKIT_SHAPRULEMATCH_03428	AMP	0.99
RDKIT_SHAPRULEMATCH_03429	AMP	0.98
RDKIT_SHAPRULEMATCH_03430	AMP	0.99
RDKIT_SHAPRULEMATCH_03431	AMP	0.95
RDKIT_SHAPRULEMATCH_03432	AMP	1.00
RDKIT_SHAPRULEMATCH_03433	AMP	0.97
RDKIT_SHAPRULEMATCH_03434	AMP	0.98
RDKIT_SHAPRULEMATCH_03435	AMP	0.98
RDKIT_SHAPRULEMATCH_03436	AMP	0.99
RDKIT_SHAPRULEMATCH_03437	AMP	1.00
RDKIT_SHAPRULEMATCH_03438	AMP	0.99
RDKIT_SHAPRULEMATCH_03439	AMP	0.98
RDKIT_SHAPRULEMATCH_03440	AMP	1.00
RDKIT_SHAPRULEMATCH_03441	AMP	0.98
RDKIT_SHAPRULEMATCH_03442	AMP	0.99
RDKIT_SHAPRULEMATCH_03443	AMP	0.99
RDKIT_SHAPRULEMATCH_03444	AMP	0.99
RDKIT_SHAPRULEMATCH_03445	AMP	0.97
RDKIT_SHAPRULEMATCH_03446	AMP	0.97
RDKIT_SHAPRULEMATCH_03447	AMP	0.99
RDKIT_SHAPRULEMATCH_03448	AMP	0.98
RDKIT_SHAPRULEMATCH_03449	AMP	0.98
RDKIT_SHAPRULEMATCH_03450	AMP	0.97
RDKIT_SHAPRULEMATCH_03451	AMP	0.99
RDKIT_SHAPRULEMATCH_03452	AMP	0.99
RDKIT_SHAPRULEMATCH_03453	AMP	0.99
RDKIT_SHAPRULEMATCH_03454	AMP	1.00
RDKIT_SHAPRULEMATCH_03455	AMP	0.99
RDKIT_SHAPRULEMATCH_03456	AMP	0.99
RDKIT_SHAPRULEMATCH_03457	AMP	0.99
RDKIT_SHAPRULEMATCH_03458	AMP	0.96
RDKIT_SHAPRULEMATCH_03459	AMP	0.98
RDKIT_SHAPRULEMATCH_03460	AMP	0.99
RDKIT_SHAPRULEMATCH_03461	AMP	0.97
RDKIT_SHAPRULEMATCH_03462	AMP	0.98
RDKIT_SHAPRULEMATCH_03463	AMP	1.00
RDKIT_SHAPRULEMATCH_03464	AMP	0.99
RDKIT_SHAPRULEMATCH_03465	AMP	0.99
RDKIT_SHAPRULEMATCH_03466	AMP	0.98
RDKIT_SHAPRULEMATCH_03467	AMP	0.98
RDKIT_SHAPRULEMATCH_03468	AMP	0.99
RDKIT_SHAPRULEMATCH_03469	AMP	0.99
RDKIT_SHAPRULEMATCH_03470	AMP	0.98
RDKIT_SHAPRULEMATCH_03471	AMP	1.00
RDKIT_SHAPRULEMATCH_03472	AMP	0.99
RDKIT_SHAPRULEMATCH_03473	AMP	0.99
RDKIT_SHAPRULEMATCH_03474	AMP	0.98
RDKIT_SHAPRULEMATCH_03475	AMP	1.00
RDKIT_SHAPRULEMATCH_03476	AMP	0.99
RDKIT_SHAPRULEMATCH_03477	AMP	0.92
RDKIT_SHAPRULEMATCH_03478	AMP	0.99
RDKIT_SHAPRULEMATCH_03479	AMP	0.99
RDKIT_SHAPRULEMATCH_03480	AMP	0.98
RDKIT_SHAPRULEMATCH_03481	AMP	0.97
RDKIT_SHAPRULEMATCH_03482	AMP	1.00
RDKIT_SHAPRULEMATCH_03483	AMP	0.95
RDKIT_SHAPRULEMATCH_03484	AMP	0.99
RDKIT_SHAPRULEMATCH_03485	AMP	0.99
RDKIT_SHAPRULEMATCH_03486	AMP	0.99
RDKIT_SHAPRULEMATCH_03487	AMP	1.00
RDKIT_SHAPRULEMATCH_03488	AMP	0.99
RDKIT_SHAPRULEMATCH_03489	AMP	0.98
RDKIT_SHAPRULEMATCH_03490	AMP	0.98
RDKIT_SHAPRULEMATCH_03491	AMP	0.99
RDKIT_SHAPRULEMATCH_03492	AMP	0.99
RDKIT_SHAPRULEMATCH_03493	AMP	0.98
RDKIT_SHAPRULEMATCH_03494	AMP	0.98
RDKIT_SHAPRULEMATCH_03495	AMP	0.93
RDKIT_SHAPRULEMATCH_03496	AMP	0.98
RDKIT_SHAPRULEMATCH_03497	AMP	0.97
RDKIT_SHAPRULEMATCH_03498	AMP	0.99
RDKIT_SHAPRULEMATCH_03499	AMP	0.99
RDKIT_SHAPRULEMATCH_03500	AMP	0.97
RDKIT_SHAPRULEMATCH_03501	AMP	0.99
RDKIT_SHAPRULEMATCH_03502	AMP	0.99
RDKIT_SHAPRULEMATCH_03503	AMP	0.99
RDKIT_SHAPRULEMATCH_03504	AMP	0.99
RDKIT_SHAPRULEMATCH_03505	AMP	0.99
RDKIT_SHAPRULEMATCH_03506	AMP	0.99
RDKIT_SHAPRULEMATCH_03507	AMP	0.93
RDKIT_SHAPRULEMATCH_03508	AMP	0.99
RDKIT_SHAPRULEMATCH_03509	AMP	0.99
RDKIT_SHAPRULEMATCH_03510	AMP	0.97
RDKIT_SHAPRULEMATCH_03511	AMP	0.97
RDKIT_SHAPRULEMATCH_03512	AMP	0.99
RDKIT_SHAPRULEMATCH_03513	AMP	0.98
RDKIT_SHAPRULEMATCH_03514	AMP	0.96
RDKIT_SHAPRULEMATCH_03515	AMP	0.99
RDKIT_SHAPRULEMATCH_03516	AMP	0.99
RDKIT_SHAPRULEMATCH_03517	AMP	1.00
RDKIT_SHAPRULEMATCH_03518	AMP	0.97
RDKIT_SHAPRULEMATCH_03519	AMP	0.95
RDKIT_SHAPRULEMATCH_03520	AMP	0.99
RDKIT_SHAPRULEMATCH_03521	AMP	0.99
RDKIT_SHAPRULEMATCH_03522	AMP	0.99
RDKIT_SHAPRULEMATCH_03523	AMP	0.99
RDKIT_SHAPRULEMATCH_03524	AMP	0.98
RDKIT_SHAPRULEMATCH_03525	AMP	0.99
RDKIT_SHAPRULEMATCH_03526	AMP	0.99
RDKIT_SHAPRULEMATCH_03527	AMP	0.99
RDKIT_SHAPRULEMATCH_03528	AMP	0.98
RDKIT_SHAPRULEMATCH_03529	AMP	0.99
RDKIT_SHAPRULEMATCH_03530	AMP	1.00
RDKIT_SHAPRULEMATCH_03531	AMP	0.99
RDKIT_SHAPRULEMATCH_03532	AMP	0.99
RDKIT_SHAPRULEMATCH_03533	AMP	0.99
RDKIT_SHAPRULEMATCH_03534	AMP	0.99
RDKIT_SHAPRULEMATCH_03535	AMP	0.99
RDKIT_SHAPRULEMATCH_03536	AMP	0.99
RDKIT_SHAPRULEMATCH_03537	AMP	0.99
RDKIT_SHAPRULEMATCH_03538	AMP	0.99
RDKIT_SHAPRULEMATCH_03539	AMP	0.97
RDKIT_SHAPRULEMATCH_03540	AMP	0.98
RDKIT_SHAPRULEMATCH_03541	AMP	0.98
RDKIT_SHAPRULEMATCH_03542	AMP	0.97
RDKIT_SHAPRULEMATCH_03543	AMP	0.97
RDKIT_SHAPRULEMATCH_03544	AMP	0.97
RDKIT_SHAPRULEMATCH_03545	AMP	0.97
RDKIT_SHAPRULEMATCH_03546	AMP	0.98
RDKIT_SHAPRULEMATCH_03547	AMP	0.98
RDKIT_SHAPRULEMATCH_03548	AMP	0.97
RDKIT_SHAPRULEMATCH_03549	AMP	0.99
RDKIT_SHAPRULEMATCH_03550	AMP	0.99
RDKIT_SHAPRULEMATCH_03551	AMP	0.99
RDKIT_SHAPRULEMATCH_03552	AMP	0.99
RDKIT_SHAPRULEMATCH_03553	AMP	1.00
RDKIT_SHAPRULEMATCH_03554	AMP	1.00
RDKIT_SHAPRULEMATCH_03555	AMP	0.98
RDKIT_SHAPRULEMATCH_03556	AMP	0.99
RDKIT_SHAPRULEMATCH_03557	AMP	0.95
RDKIT_SHAPRULEMATCH_03558	AMP	0.99
